filename,cik,name,address,city,state,zip,ticker,exchange,subsidiaries
03/000095017023005853.htm,0001772704,Goldman Sachs Private Middle Market Credit II LLC,200 West Street,New York,New York,10282,,,
03/000155837023004596.htm,0001823365,"Generations Bancorp NY, Inc.",20 East Bayard Street,Seneca Falls,Maryland,13148,GBNY,NASDAQ,
03/000101247723000009.htm,0001012477,AVADEL PHARMACEUTICALS PLC,10 Earlsfort Terrace,Dublin 2,,D02 T380,AVDL,The Nasdaq Global Market,
03/000110465923038758.htm,0001885754,MOTIVE CAPITAL CORP II,7 World Trade Center,New York,NY,10007,MTVC U,New York Stock Exchange,
03/000162828023009948.htm,0001842356,WAG! GROUP CO.,"55 Francisco Street,","San Francisco,",California,94133,PET,The Nasdaq Global Market,
03/000114036123011153.htm,0001114927,First Northern Community Bancorp,195 N First St.,Dixon,CA,95620,,,
03/000095017023005335.htm,0001849253,"RYAN SPECIALTY HOLDINGS, INC.",Two Prudential Plaza,Chicago,Illinois,60601,RYAN,The New York Stock Exchange,
03/000149315223007486.htm,0001826397,AGRIFORCE GROWING SYSTEMS LTD.,300 – 2233 Columbia Street,Vancouver,BC,V5Y 0M6,AGRI,NASDAQ,
03/000143774923008382.htm,0001083522,JONES SODA CO,"4786 1st Avenue South, Suite 103",Seattle,WA,98134,,,
03/000143774923008796.htm,0000744825,AMERICAN SHARED HOSPITAL SERVICES,601 Montgomery,San Francisco,California,94111-2619,AMS,NYSE,ex_433877.htm
03/000095017023005807.htm,0001786108,TRINITY CAPITAL INC.,1 N. 1st Street,Phoenix,Arizona,85004,TRIN,Nasdaq Global Select Market,
03/000119312523056723.htm,0000065770,"MicroVision, Inc.",18390 NE 68th Street,Redmond,Washington,98052,MVIS,The Nasdaq Stock Market LLC,
03/000188852423004038.htm,0001705163,,,,,,,,
03/000188852423003011.htm,0001577545,,,,,,,,
03/000182893723000021.htm,0001828937,FINANCE OF AMERICA COMPANIES INC.,5830 Granite Parkway,Plano,Texas,75024,FOA,The New York Stock Exchange,
03/000147793223001460.htm,0001420368,"DLT RESOLUTION, INC",5940 S. Rainbow Blvd.,Las Vegas,NV,89118,,,
03/000188966823000009.htm,0001889668,OWL ROCK TECHNOLOGY FINANCE CORP. II,399 Park Avenue,New York,New York,10022,,,
03/000003696623000016.htm,0000036966,FIRST HORIZON CORP,165 Madison Avenue,"Memphis,",Tennessee,38103,FHN,New York Stock Exchange LLC,
03/000119312523085522.htm,0001889112,CARTESIAN GROWTH CORPORATION II,505 Fifth Avenue,New York,New York,10017,RENEU,The Nasdaq Stock Market LLC,
03/000188852423003306.htm,0001797288,,,,,,,,
03/000121390023024748.htm,0001861063,AQUARON ACQUISITION CORP.,515 Madison Avenue,New York,NY,10022,AQU,Nasdaq,
03/000095017023011233.htm,0001681031,,,,,,,,
03/000188852423004897.htm,0001903688,,,,,,,,
03/000182116023000012.htm,0001821160,GUILD HOLDINGS COMPANY,5887 Copley Drive,San Diego,California,92111,GHLD,The New York Stock Exchange,
03/000174707923000031.htm,0001747079,BALLY’S CORPORATION,100 Westminster Street,Providence,RI,02903,BALY,New York Stock Exchange,
03/000121390023018373.htm,0001359931,"Protara Therapeutics, Inc.",345 Park Avenue South,New York,NY,10010,TARA,Nasdaq,
03/000095017023008483.htm,0001796280,"ORIC PHARMACEUTICALS, INC.",240 E. Grand Ave,South San Francisco,CA,94080,ORIC,Nasdaq,
03/000155837023003042.htm,0001833197,"Latham Group, Inc.",787 Watervliet Shaker Road,Latham,NY,12110,SWIM,Nasdaq,
03/000121390023024122.htm,0001739174,BiomX Inc.,22 Einstein St,Ness Ziona,,7414003,PHGE,NYSE,
03/000141057823000567.htm,0001885998,ROTH CH ACQUISITION V CO.,"888 San Clemente Drive, Suite 400",Newport Beach,CA,92660,ROCL,The Nasdaq Stock Market LLC,
03/000147793223001554.htm,0001309082,"CAMBER ENERGY, INC.",15915 Katy Freeway,Houston,Texas,77094,CEI,NYSE American,
03/000140347523000015.htm,0001403475,Bank of Marin Bancorp,504 Redwood Blvd.,Novato,CA,94947,BMRC,The Nasdaq Stock Market,
03/000155837023003621.htm,0000314203,MCEWEN MINING INC.,150 King Street West,Toronto,Ontario,M5H 1J9,MUX,New York Stock Exchange,
03/000181766923000009.htm,,,,,,,,,
03/000160706223000154.htm,0001839285,"HEALTHCARE TRIANGLE, INC.",7901 Stoneridge Drive,Pleasanton,CA,94588,HCTI,Nasdaq,
03/000119312523082066.htm,0001876255,"AB COMMERCIAL REAL ESTATE PRIVATE DEBT FUND, LLC",1345 Avenue of the Americas,New York,New York,10105,,,
03/000095017023007929.htm,0001785173,"89bio, Inc.",142 Sansome Street,San Francisco,California,94104,ETNB,Nasdaq Global Market,
03/000095017023007151.htm,0001023313,"Forrester Research, Inc.",60 Acorn Park Drive,Cambridge,Massachusetts,02140,FORR,Nasdaq Global Select Market,
03/000119983523000190.htm,0001106213,SEAFARER EXPLORATION CORP.,14497 N. Dale Mabry Highway,Tampa,Florida,33618,,,
03/000095017023008177.htm,0001816017,"SPIRE GLOBAL, INC.",8000 Towers Crescent Drive,Vienna,Virginia,22182,SPIR,New York Stock Exchange,
03/000095017023005702.htm,0001556263,"SYROS PHARMACEUTICALS, INC.",35 CambridgePark Drive,Cambridge,Massachusetts,02140,SYRS,Nasdaq Global Select Market,
03/000116638823000012.htm,0001166388,Verint Systems Inc,175 Broadhollow Road,"Melville,",NY,11747,VRNT,"The NASDAQ Stock Market, LLC",vrnt-ex211_20230131xform10.htm
03/000155837023005276.htm,0001685316,OBSEVA SA,"Chemin des Aulx, 12",Geneva,,1228,OBSVF,,
03/000095017023008123.htm,0000944745,"Civista Bancshares, Inc.",100 East Water Street,Sandusky,Ohio,44870,CIVB,NASDAQ,
03/000147772023000012.htm,0001477720,"ASANA, INC.","633 Folsom Street, Suite 100",San Francisco,CA,94107,ASAN,New York Stock Exchange,
03/000110465923030996.htm,,,,,,,,,
03/000168316823001993.htm,0001883389,Da Zhong Trading Group Holding Company,528 Pudong Road,Shanghai,,200120,,,
03/000149315223010400.htm,0001058307,NEXTPLAT CORP,3250 Mary St.,Coconut Grove,FL,33133,,,
03/000155479523000093.htm,0001430319,"C & C TOURS, INC.",2157 S. Lincoln Street,Salt Lake City,Utah,84106,,,
03/000143774923008875.htm,0000834365,BIOLIFE SOLUTIONS INC,"3303 Monte Villa Parkway, Suite 310",Bothell,Washington,98021,BLFS,NASDAQ,
03/000188852423002973.htm,0001723291,,,,,,,,
03/000133146323000054.htm,0001331463,FEDERAL HOME LOAN BANK OF BOSTON,"800 Boylston Street,",Boston,MA,02199,,,
03/000119312523088368.htm,0001853044,Worldwide Webb Acquisition Corp.,770 E Technology Way F13-16,Orem,UT,84097,WWACU,The Nasdaq Stock Market,
03/000095017023010435.htm,0001923840,"THIRD HARMONIC BIO, INC.",1700 Montgomery Street,San Francisco,California,94111,THRD,The Nasdaq Stock Market LLC,
03/000114036123015170.htm,0001853594,SCULPTOR ACQUISITION CORP I,9 West 57th Street,New York,NY,10019,SCUA.U,New York Stock Exchange,
03/000141057823000376.htm,0001578742,"GPB Automotive Portfolio, LP","c/o Highline Management, Inc.",New York,NY,10016,,,
03/000149315223009476.htm,0001413119,"KRAIG BIOCRAFT LABORATORIES, INC.",2723 South State St. Suite 150,Ann Arbor,Michigan,48104,,,
03/000110465923035599.htm,0001841144,Hawks Acquisition Corp,"600 Lexington Avenue, 9th Floor",New York,NY,10022,HWKZ.U,NONE,
03/000147384423000013.htm,0001473844,"Stellar Bancorp, Inc.","9 Greenway Plaza, Suite 110",Houston,Texas,77046,STEL,The Nasdaq Stock Market LLC,
03/000119312523086174.htm,0001875229,,,,,,,,
03/000106299323007669.htm,0001882607,"ALPINE SUMMIT ENERGY PARTNERS, INC.",3322 West End Ave.,Nashville,TN,37203,ALPS,The Nasdaq Stock Market,exhibit21-1.htm
03/000095017023011398.htm,0001445499,IMPEL PHARMACEUTICALS INC.,201 Elliott Avenue West,Seattle,WA,98119,IMPL,The Nasdaq Stock Market,
03/000189988323000002.htm,0001899883,FTAI INFRASTRUCTURE INC.,"1345 Avenue of the Americas, 45th Floor",New York,NY,10105,FIP,The Nasdaq Global Select Market,fip12312022exhibit211.htm
03/000177437923000009.htm,,,,,,,,,
03/000095017023010051.htm,0001320854,"FREIGHTCAR AMERICA, INC",125 S. Wacker Drive,Chicago,Illinois,60606,RAIL,Nasdaq Global Market,
03/000107997323000346.htm,0000752294,ELECTRONIC SYSTEMS TECHNOLOGY INC.,415 N. Roosevelt St.,Kennewick,Washington,99336,,,
03/000121465923004301.htm,0001104038,"VERIFYME, INC.",801 International Parkway,Lake Mary,FL,32746,VRME,Nasdaq,
03/000141057823000361.htm,0001066684,THEGLOBE COM INC,"14643 DALLAS PARKWAY, SUITE 650",DALLAS,TX,75254,tglo,,
03/000162828023009925.htm,0001653482,GITLAB INC.,251 Little Falls Drive,Wilmington,Delaware,19808,GTLB,The Nasdaq Stock Market LLC,
03/000188852423003008.htm,0001716263,,,,,,,,
03/000155837023004386.htm,0001261249,AGILE THERAPEUTICS INC,"500 College Road East, Suite 310",Princeton,New Jersey,08540,AGRX,Nasdaq,
03/000102024223000094.htm,0001536226,,,,,,,,
03/000171254323000015.htm,,,,,,,,,
03/000070686323000016.htm,0000706863,"UNION BANKSHARES, INC.",P.O. BOX 667,MORRISVILLE,VT,05661-0667,UNB,The NASDAQ Stock Market LLC,a123122exhibit211.htm
03/000148791823000011.htm,0001487918,OFS Capital Corporation,10 S. Wacker Drive,Chicago,Illinois,60606,OFS,The Nasdaq Global Select Market,
03/000143774923006346.htm,0001698022,"Farmers and Merchants Bancshares, Inc.","4510 Lower Beckleysville Road, Suite H",Hampstead,Maryland,21074,,,
03/000095017023009725.htm,0001671818,"ONCORUS, INC.",4 Corporate Drive,Andover,Massachusetts,01810,ONCR,The Nasdaq Stock Market LLC,
03/000020540223000006.htm,0000205402,"GRAYBAR ELECTRIC COMPANY, INC.",34 North Meramec Avenue,St. Louis,Missouri,63105,,,
03/000071456223000004.htm,0000714562,FIRST FINANCIAL CORPORATION,One First Financial Plaza,Terre Haute,Indiana,47807,THFF,The NASDAQ Stock Market LLC,
03/000188852423003044.htm,0001647587,,,,,,,,
03/000156276223000066.htm,0001295401,"The Bancorp, Inc.",409 Silverside Road,Wilmington,DE,19809,TBBK,NASDAQ,
03/000095017023011118.htm,0001824893,"Surrozen, Inc./DE",171 Oyster Point Blvd,South San Francisco,California,94080,SRZN,Nasdaq,
03/000178553023000009.htm,0001785530,"WEREWOLF THERAPEUTICS, INC.",200 Talcott Ave,Watertown,Massachusetts,02472,HOWL,The Nasdaq Global Select Market,https://www.sec.gov/Archives/edgar/data/1785530/000119312521110310/d41037dex211.htm
03/000114036123011435.htm,0001163668,"South Plains Financial, Inc.",5219 City Bank Parkway,Lubbock,Texas,79407,SPFI,Nasdaq,
03/000149315223008673.htm,0000891532,PERMA FIX ENVIRONMENTAL SERVICES INC,8302 Dunwoody Place,Atlanta,GA,30350,PESI,NASDAQ,
03/000095017023010666.htm,0001823575,"ZeroFox Holdings, Inc.",1834 S. Charles Street,Baltimore,Maryland,21230,ZFOX,The Nasdaq Stock Market LLC,
03/000168316823001509.htm,0001304409,ATHENA GOLD CORPORATION,2010A Harbison Drive # 312,Vacaville,CA,95687,,,
03/000182912623002249.htm,,,,,,,,,
03/000188852423003347.htm,0001706403,,,,,,,,
03/000141057823000356.htm,0001853021,METALS ACQUISITION CORP,"Century House, Ground Floor",Grand Cayman,Cayman Islands,KY1-1107,MTAL.U,New York Stock Exchange,
03/000095017023011047.htm,0001496671,"CALITHERA BIOSCIENCES, INC.",343 Oyster Point Blvd.,South San Francisco,CA,94080,CALA,The Nasdaq Global Select Market,
03/000159201623000006.htm,0001592016,"AgroFresh Solutions, Inc.",One Washington Square,Philadelphia,PA,19106,AGFS,The NASDAQ Global Select Market,agfs-2022xlistofsubsidiari.htm
03/000175353923000026.htm,,,,,,,,,
03/000156392223000002.htm,0001563922,GREENBACKER RENEWABLE ENERGY COMPANY LLC,230 Park Avenue,New York,NY,10169,,,
03/000168875723000022.htm,0001688757,Establishment Labs Holdings Inc.,Building B15 and 25,Alajuela,,,ESTA,Nasdaq,
03/000095017023005812.htm,0000761648,"CEDAR REALTY TRUST, INC.",2529 Virginia Beach Blvd.,Virginia Beach,Virginia,23452,CDRpB,New York Stock Exchange,
03/000095017023009881.htm,0001502292,"Conifer Holdings, Inc.",3001 West Big Beaver Road,Troy,Michigan,48084,CNFR,The Nasdaq Stock Market LLC,
03/000141057823000428.htm,0000894158,"THERIVA BIOLOGICS, INC.","9605 Medical Center Drive, Ste. 270",Rockville,,20850,TOVX,NYSE,
03/000155837023004124.htm,0001133869,"CAPRICOR THERAPEUTICS, INC.","10865 Road to the Cure, Suite 150",San Diego,California,92121,CAPR,Nasdaq,
03/000173882723000014.htm,0001738827,"KLX Energy Services Holdings, Inc.",3040 Post Oak Boulevard,Houston,TX,77056,KLXE,The Nasdaq Global Select Market,
03/000192416823000013.htm,0001924168,,,,,,,,
03/000110465923039009.htm,,,,,,,,,
03/000149315223010392.htm,0001500305,Sustainable Projects group inc.,2316,Naples,Florida,34109,,,
03/000143472823000086.htm,0001434728,"Global Water Resources, Inc.",21410 N. 19th Avenue #220,"Phoenix,",Arizona,85027,GWRS,"The NASDAQ Stock Market, LLC",
03/000087476123000010.htm,0000874761,THE AES CORPORATION,4300 Wilson Boulevard,"Arlington,",Virginia,22203,AES,New York Stock Exchange,
03/000155837023005139.htm,0001035092,SHORE BANCSHARES INC,18 E. Dover Street,Easton,Maryland,21601,SHBI,Nasdaq,
03/000095017023011297.htm,0001669393,,,,,,,,
03/000143774923005934.htm,0001395585,First Trinity Financial Corp.,"7633 East 63rd Place, Suite 230",Tulsa,Oklahoma,74133-1246,,,
03/000143774923007544.htm,0001307579,LIQTECH INTERNATIONAL INC,"Industriparken 22C, DK 2750",Ballerup,,,LIQT,Nasdaq,
03/000188852423003072.htm,0001569414,,,,,,,,
03/000188852423004895.htm,0001942599,,,,,,,,
03/000182912623002448.htm,0001865111,ALPHA STAR ACQUISITION CORPORATION,80 Broad Street,New York,NY,10004,ALSA,Nasdaq,
03/000185362023000128.htm,0001864833,,,,,,,,
03/000171658323000060.htm,0001716583,Hyzon Motors Inc.,475 Quaker Meeting House Road,Honeoye Falls,New York,14472,HYZN,NASDAQ,
03/000095017023009715.htm,0001368757,"GTJ REIT, INC.",1399 Franklin Avenue,Garden City,New York,11530,,,
03/000179301423000016.htm,,,,,,,,,
03/000095017023009184.htm,0001426800,"ASSEMBLY BIOSCIENCES, INC.",331 Oyster Point Blvd.,South San Francisco,California,94080,ASMB,The Nasdaq Global Select Market,
03/000095017023008142.htm,0001650648,"4D Molecular Therapeutics, Inc.",5858 Horton Street #455,Emeryville,CA,94608,FDMT,The Nasdaq Global Select Market,
03/000149315223009161.htm,0001599117,"Mentor Capital, Inc.",5964 Campus Court,Plano,Texas,75093,,,
03/000183537823000022.htm,0001835378,Innovid Corp.,"30 Irving Place,",New York,New York,10003,CTV,New York Stock Exchange,
03/000007233323000037.htm,0000072333,"Nordstrom, Inc.",1617 Sixth Avenue,Seattle,Washington,98101,JWN,New York Stock Exchange,
03/000121390023023414.htm,0001279620,"ZONED PROPERTIES, INC.",8360 E. Raintree Drive,Scottsdale,AZ,85260,,,
03/000143774923006745.htm,0000909494,TUCOWS INC /PA/,96 Mowat Avenue,Toronto,Ontario,M6K 3M1,TCX,NASDAQ,
03/000188852423003248.htm,0001724177,,,,,,,,
03/000119312523086571.htm,0001807634,,,,,,,,
03/000155837023004574.htm,0000029534,DOLLAR GENERAL CORPORATION,100 MISSION RIDGE,GOODLETTSVILLE,TN,37072,DG,New York Stock Exchange,
03/000119312523087999.htm,0001875493,"CONSILIUM ACQUISITION CORP I, LTD.",2400 E. Commercial Boulevard,Ft. Lauderdale,Florida,33308,CSLMU,The Nasdaq Stock Market LLC,
03/000182524823000004.htm,0001825248,FRANKLIN BSP CAPITAL CORPORATION,9 West 57th Street,New York,New York,10019,,,
03/000149315223010441.htm,0001771951,DYNAMIC SHARES TRUST,c/o Dynamic Shares LLC,Chicago,IL,60654,WEIX,NYSE,
03/000149315223008199.htm,0001178697,"Sonim Technologies, Inc.",4445 Eastgate Mall,San Diego,CA,92121,SONM,Nasdaq,
03/000119312523056454.htm,0000763901,"POPULAR, INC.",209 Muñoz Rivera Avenue,Hato Rey,,00918,BPOP,NASDAQ,
03/000173487523000007.htm,0001734875,"MID-SOUTHERN BANCORP, INC.",300 North Water Street,Salem,Indiana,47167,MSVB,Nasdaq Stock Market LLC,
03/000119312523086014.htm,,,,,,,,,
03/000149315223010331.htm,0001436229,BTCS Inc.,9466 Georgia Avenue #124,Silver Spring,MD,20910,BTCS,Nasdaq,
03/000120864623000018.htm,0001552111,,,,,,,,
03/000188852423003272.htm,0001775756,,,,,,,,
03/000121390023024680.htm,0001489588,"Home Bistro, Inc.",4014 Chase Avenue,Miami Beach,FL,33140,,,
03/000079923323000005.htm,0000799233,"HEARTLAND EXPRESS, INC.",901 Heartland Way,North Liberty,Iowa,52317,HTLD,NASDAQ,
03/000087963523000016.htm,0000879635,"MID PENN BANCORP, INC.",2407 Park Drive,Harrisburg,Pennsylvania,17110,MPB,NASDAQ,
03/000095017023005480.htm,0001809104,"Alight, Inc. / Delaware",4 Overlook Point,Lincolnshire,IL,60069,ALIT,New York Stock Exchange,
03/000095017023010957.htm,0001814329,"ASTRA SPACE, INC.",1900 Skyhawk Street,Alameda,CA,94501,ASTR,NASDAQ Global Select Market,
03/000110465923035966.htm,0001913196,,,,,,,,
03/000139390523000156.htm,0001575659,"Rapid Therapeutic Science Laboratories, Inc.","5580 Peterson Lane, Suite 120",Dallas,TX,75201,,,http://www.sec.gov/Archives/edgar/data/1575659/000139390521000119/rtsl_ex211.htm
03/000185362023000118.htm,0001571238,,,,,,,,
03/000188852423002943.htm,0001678038,,,,,,,,
03/000155837023003009.htm,0001754170,AerSale Corporation,255 Alhambra Circle,Coral Gables,Florida,33134,ASLE,Nasdaq,
03/000095017023011131.htm,0001827506,"TALARIS THERAPEUTICS, INC.",93 Worcester St.,Wellesley,MA,02481,TALS,The Nasdaq Global Market,
03/000175575523000003.htm,0001755755,"VINEBROOK HOMES TRUST, INC.","300 Crescent Court, Suite 700",Dallas,Texas,75201,,,
03/000104631123000008.htm,0001046311,CHOICE HOTELS INTERNATIONAL INC /DE,1 Choice Hotels Circle,"Rockville,",Maryland,20850,CHH,New York Stock Exchange,
03/000114036123015210.htm,0001493611,,,,,,,,
03/000188852423003240.htm,0001644697,,,,,,,,
03/000149315223009584.htm,0001794276,YCQH AGRICULTURAL TECHNOLOGY CO. LTD,No. 1104,Sichuan Province,,610000.,,,
03/000110465923030588.htm,0001910139,Mobileye Global Inc.,"Har Hotzvim, 13 Hartom Street",Jerusalem,,9777513,MBLY,Nasdaq Global Select Market,
03/000156252823000016.htm,0001562528,"FRANKLIN BSP REALTY TRUST, INC.",1345 Avenue of the Americas,New York,NY,10105,FBRT,New York Stock Exchange,
03/000002933223000015.htm,0000029332,"The Dixie Group, Inc.",475 Reed Road,Dalton,GA,30720,,,
03/000174777723000005.htm,0001747777,OWL ROCK TECHNOLOGY FINANCE CORP.,399 Park Avenue,New York,New York,10022,,,
03/000149315223009839.htm,0001402945,Progressive Care Inc.,400 Ansin Blvd.,Hallandale Beach,FL,33009,,,
03/000143774923005964.htm,0001621832,"Aqua Metals, Inc.","5370 Kietzke Lane, Suite 201.",Reno,Nevada,89511,AQMS,Nasdaq,ex_450621.htm
03/000188852423003335.htm,0001604119,,,,,,,,
03/000095017023011440.htm,0001752828,Celularity Inc.,170 Park Ave,Florham Park,NJ,07932,CELU,The Nasdaq Stock Market LLC,
03/000155837023004572.htm,0001585608,"JAGUAR HEALTH, INC.","200 Pine Street, Suite 400",San Francisco,California,94104,JAGX,NASDAQ,
03/000095017023005470.htm,0000910612,"CBL & ASSOCIATES PROPERTIES, INC.",2030 Hamilton Place Blvd.,Chattanooga,TN,37421,CBL,New York Stock Exchange,
03/000117184323001805.htm,0001446159,Predictive Oncology Inc.,"2915 Commers Drive, Suite 900",Eagan,Minnesota,55121,POAI,NASDAQ,
03/000121390023019280.htm,0001817868,Jupiter Acquisition Corp,11450 SE Dixie Hwy,Hobe Sound,FL,33455,JAQC,Nasdaq,
03/000149315223009730.htm,0001533743,"Processa Pharmaceuticals, Inc.",7380 Coca Cola Drive,Hanover,Maryland,21076,PCSA,Nasdaq,
03/000114036123015249.htm,0001540960,,,,,,,,
03/000106299323006716.htm,0001424404,Wolverine Resources Corp.,#55-11020-Williams Road,Richmond,British Columbia,V7A 1X8,,,
03/000157058523000085.htm,0001570585,Liberty Global plc,Griffin House,London,,W6 8BS,LBTYA,Nasdaq Global Select Market,
03/000171015523000011.htm,0001710155,"National Vision Holdings, Inc.",2435 Commerce Ave,Duluth,Georgia,30096,EYE,Nasdaq,exhibit2112022xsubsidiaries.htm
03/000138713123004162.htm,0001353226,,,,,,,,
03/000143774923006886.htm,0001649096,CLIPPER REALTY INC.,"4611 12th Avenue, Suite 1L",Brooklyn,New York,11219,CLPR,New York Stock Exchange,
03/000117184323001837.htm,0001013706,"Wilhelmina International, Inc.","5420 Lyndon B Johnson Freeway, Box #25",Dallas,Texas,75240,WHLM,Nasdaq,http://www.sec.gov/Archives/edgar/data/1013706/000117184322001914/ex_345051.htm
03/000121390023024631.htm,0001865631,NextNav Inc.,1775 Tysons Blvd,McLean,VA,22102,NN,Nasdaq,
03/000095017023006377.htm,0001107421,"Alaunos Therapeutics, Inc.",8030 El Rio Street,Houston,TX,77054,TCRT,The Nasdaq Stock Market LLC,
03/000188852423003405.htm,0001728085,,,,,,,,
03/000092963823000929.htm,0001886967,,,,,,,,
03/000114036123015233.htm,0001613762,,,,,,,,
03/000162828023005999.htm,0000855874,THE COMMUNITY FINANCIAL CORPORATION,3035 Leonardtown Road,Waldorf,MD,20601,TCFC,"The NASDAQ Stock Market, LLC",
03/000071557923000015.htm,0000715579,ACNB CORPORATION,16 Lincoln Square,Gettysburg,Pennsylvania,17325,ACNB,"The NASDAQ Stock Market, LLC",
03/000184176123000012.htm,0001841761,"Grove Collaborative Holdings, Inc.",1301 Sansome Street,San Francisco,California,94111,GROV,New York Stock Exchange,
